70883,99231
66414,99230
65735,99229
59292,99228
46588,99227
46518,99226
43568,99225
43326,99224
29067,99223
28965,99222
25770,99221
25245,99220
19490,99219
15325,99218
13237,99217
11513,99216
9741,99215
398,99214
10764,99213
10336,99212
8174,99211
295,99210
61210,99209
70887,99208
68551,99207
58600,99206
97715,99205
78397,99204
74847,99203
66497,99202
65995,99201
65058,99200
61731,99199
59436,99198
42406,99197
40625,99196
40237,99195
31682,99194
26209,99193
16737,99192
14474,99191
11066,99190
4342,99189
97997,99188
97835,99187
97623,99186
97263,99185
96819,99184
82931,99183
71204,99182
64212,99181
59152,99180
56722,99179
55833,99178
55659,99177
52352,99176
51537,99175
44960,99174
43963,99173
32237,99172
31573,99171
27343,99170
25586,99169
23663,99168
23065,99167
17673,99166
17129,99165
7210,99164
3663,99163
2411,99162
99509,99161
96237,99160
95963,99159
94761,99158
92764,99157
90033,99156
89986,99155
89918,99154
86465,99153
84724,99152
81595,99151
81301,99150
80828,99149
79349,99148
76464,99147
75421,99146
74640,99145
71216,99144
70053,99143
64928,99142
53698,99141
50852,99140
47292,99139
46784,99138
43740,99137
43562,99136
40392,99135
36177,99134
34536,99133
31711,99132
30746,99131
30456,99130
20285,99129
19374,99128
16800,99127
14389,99126
7881,99125
7809,99124
6008,99123
3940,99122
1902,99121
78680,99120
75161,99119
42171,99118
1625,99117
91653,99116
76110,99115
71174,99114
95073,99113
65370,99112
55815,99111
99319,99110
82655,99109
81106,99108
80881,99107
78486,99106
77732,99105
67899,99104
61049,99103
57688,99102
48388,99101
41471,99100
40232,99099
38524,99098
20832,99097
18723,99096
18577,99095
10766,99094
94687,99093
80612,99092
79629,99091
71125,99090
65657,99089
54868,99088
5258,99087
4576,99086
99408,99085
98499,99084
96479,99083
93641,99082
91771,99081
90777,99080
90220,99079
87255,99078
85002,99077
82916,99076
82530,99075
81514,99074
80794,99073
80256,99072
76431,99071
66075,99070
65521,99069
60028,99068
59963,99067
58121,99066
56929,99065
54250,99064
52943,99063
52674,99062
48877,99061
46399,99060
41879,99059
37020,99058
34896,99057
32235,99056
30247,99055
28819,99054
27638,99053
27240,99052
20684,99051
20296,99050
13420,99049
11127,99048
10832,99047
8914,99046
7991,99045
6676,99044
1613,99043
1527,99042
92753,99041
86898,99040
86633,99039
86613,99038
85333,99037
83387,99036
82977,99035
81377,99034
78602,99033
77045,99032
76079,99031
66359,99030
64548,99029
52525,99028
46082,99027
40320,99026
34455,99025
30266,99024
19156,99023
18235,99022
11419,99021
2439,99020
983,99019
88163,99018
55759,99017
41064,99016
86227,99015
68575,99014
67159,99013
65976,99012
65666,99011
58447,99010
38108,99009
33400,99008
38083,99007
24134,99006
91951,99005
91654,99004
89782,99003
77038,99002
76704,99001
75116,99000
69262,98999
40623,98998
26834,98997
26499,98996
23473,98995
19162,98994
29883,98993
13069,98992
91313,98991
89932,98990
72141,98989
54386,98988
51092,98987
44530,98986
43394,98985
27452,98984
23450,98983
22642,98982
15384,98981
10421,98980
86191,98979
84974,98978
77521,98977
67576,98976
62483,98975
58325,98974
57980,98973
55542,98972
47078,98971
37857,98970
37149,98969
29600,98968
22743,98967
11265,98966
6160,98965
5108,98964
90410,98963
88542,98962
87162,98961
80633,98960
80130,98959
74310,98958
72763,98957
63847,98956
62608,98955
61018,98954
53323,98953
48578,98952
46342,98951
44961,98950
43143,98949
42553,98948
39885,98947
34557,98946
27999,98945
27715,98944
26335,98943
24574,98942
21264,98941
20398,98940
19030,98939
13193,98938
10687,98937
10062,98936
5630,98935
1523,98934
81133,98933
40231,98932
37194,98931
36635,98930
36364,98929
31433,98928
94037,98927
30829,98926
9531,98925
85569,98924
38937,98923
36240,98922
8201,98921
93940,98920
92140,98919
90273,98918
90205,98917
88846,98916
86643,98915
85516,98914
84687,98913
78860,98912
73910,98911
71528,98910
71277,98909
69591,98908
67849,98907
64510,98906
56415,98905
55367,98904
55136,98903
54072,98902
50141,98901
47446,98900
43515,98899
42996,98898
39611,98897
34265,98896
31575,98895
29166,98894
27794,98893
25000,98892
21298,98891
18482,98890
18395,98889
17029,98888
10302,98887
9508,98886
8715,98885
4741,98884
4302,98883
2829,98882
1800,98881
99797,98880
97014,98879
96366,98878
96143,98877
94718,98876
93915,98875
88795,98874
81369,98873
79939,98872
74342,98871
70979,98870
70799,98869
70419,98868
67978,98867
66444,98866
49643,98865
44229,98864
43729,98863
43098,98862
42439,98861
34893,98860
34888,98859
29452,98858
27270,98857
22284,98856
18897,98855
15241,98854
11042,98853
10230,98852
8741,98851
5459,98850
3110,98849
1035,98848
88562,98847
77104,98846
96253,98845
79553,98844
58758,98843
35836,98842
26619,98841
21783,98840
14160,98839
98558,98838
76759,98837
69749,98836
69739,98835
52304,98834
48091,98833
46286,98832
37549,98831
32879,98830
31946,98829
24554,98828
24041,98827
23178,98826
17979,98825
16530,98824
16106,98823
13808,98822
12319,98821
91787,98820
87726,98819
73205,98818
68010,98817
58565,98816
39207,98815
23382,98814
22557,98813
7971,98812
97056,98811
93028,98810
90589,98809
85478,98808
69764,98807
40824,98806
38223,98805
35084,98804
21479,98803
15839,98802
7608,98801
93740,98800
79100,98799
76657,98798
75335,98797
60111,98796
54587,98795
47034,98794
46392,98793
44113,98792
42480,98791
33382,98790
19537,98789
17342,98788
15593,98787
13442,98786
4978,98785
94892,98784
88816,98783
84669,98782
67977,98781
61316,98780
56820,98779
55767,98778
52981,98777
43256,98776
31087,98775
28968,98774
28558,98773
25991,98772
24835,98771
24036,98770
21618,98769
18254,98768
16506,98767
16337,98766
15659,98765
8129,98764
7092,98763
3034,98762
2220,98761
92794,98760
91905,98759
85290,98758
82050,98757
64802,98756
59683,98755
78909,98754
75302,98753
74666,98752
70452,98751
65399,98750
49067,98749
29912,98748
25459,98747
22137,98746
19930,98745
49753,98744
49265,98743
12171,98742
86630,98741
84536,98740
81677,98739
74089,98738
62910,98737
59402,98736
40025,98735
28296,98734
19715,98733
11281,98732
9050,98731
91551,98730
59992,98729
56087,98728
30663,98727
21806,98726
8077,98725
98587,98724
89061,98723
79115,98722
76220,98721
42663,98720
26992,98719
26263,98718
11903,98717
4358,98716
97831,98715
95506,98714
91816,98713
88491,98712
84366,98711
80897,98710
78422,98709
77992,98708
77810,98707
77631,98706
68308,98705
68052,98704
39603,98703
36372,98702
35743,98701
32690,98700
32162,98699
31086,98698
30258,98697
28652,98696
24909,98695
19415,98694
18752,98693
15603,98692
9648,98691
3486,98690
3263,98689
94689,98688
93446,98687
90539,98686
85718,98685
82361,98684
81110,98683
79138,98682
69199,98681
68105,98680
67915,98679
65762,98678
61876,98677
55048,98676
52461,98675
52211,98674
48286,98673
45037,98672
37075,98671
31344,98670
31254,98669
27700,98668
23212,98667
23161,98666
19403,98665
16748,98664
13698,98663
11800,98662
7391,98661
6076,98660
5914,98659
4706,98658
826,98657
97932,98656
92900,98655
73287,98654
72315,98653
72101,98652
47426,98651
38993,98650
29620,98649
21634,98648
14931,98647
10495,98646
37,98645
77205,98644
76977,98643
55112,98642
50987,98641
40257,98640
40225,98639
76261,98638
62885,98637
52862,98636
32569,98635
31458,98634
80763,98633
19991,98632
98503,98631
96297,98630
91562,98629
87210,98628
82804,98627
78645,98626
75686,98625
72992,98624
70189,98623
64781,98622
56165,98621
50209,98620
49597,98619
48560,98618
48059,98617
48057,98616
45839,98615
45642,98614
44609,98613
44456,98612
40825,98611
38277,98610
37537,98609
37148,98608
32273,98607
31706,98606
30199,98605
19901,98604
14769,98603
13674,98602
8336,98601
4858,98600
2124,98599
98909,98598
94074,98597
93796,98596
93124,98595
92133,98594
91780,98593
91484,98592
84402,98591
82176,98590
79856,98589
78437,98588
77672,98587
76830,98586
76561,98585
76490,98584
75600,98583
74430,98582
67888,98581
67020,98580
66528,98579
64459,98578
63199,98577
62647,98576
54208,98575
50271,98574
48745,98573
40553,98572
40282,98571
37376,98570
35860,98569
33195,98568
31348,98567
29364,98566
27593,98565
25458,98564
22603,98563
22015,98562
17245,98561
15261,98560
11799,98559
10579,98558
8644,98557
5655,98556
5233,98555
3828,98554
1930,98553
73711,98552
64325,98551
59789,98550
95946,98549
16299,98548
99530,98547
86149,98546
73658,98545
67466,98544
21311,98543
16280,98542
79446,98541
14693,98540
72699,98539
58915,98538
9210,98537
7022,98536
92078,98535
87229,98534
66396,98533
11543,98532
5946,98531
80578,98530
71828,98529
57623,98528
52126,98527
35536,98526
31221,98525
28035,98524
15007,98523
13809,98522
12119,98521
2443,98520
1513,98519
97127,98518
96551,98517
96093,98516
95378,98515
95084,98514
94098,98513
93765,98512
93130,98511
89157,98510
86653,98509
83994,98508
83196,98507
80477,98506
78304,98505
77974,98504
75873,98503
74988,98502
74438,98501
74338,98500
73926,98499
72972,98498
72817,98497
72522,98496
72245,98495
71461,98494
70042,98493
67874,98492
65713,98491
65579,98490
63792,98489
63614,98488
59269,98487
58648,98486
58572,98485
54420,98484
53572,98483
53172,98482
51187,98481
49537,98480
49182,98479
46819,98478
46517,98477
45375,98476
44735,98475
43575,98474
43012,98473
39662,98472
39223,98471
36882,98470
35034,98469
34314,98468
30870,98467
27956,98466
27121,98465
25326,98464
24488,98463
24162,98462
22662,98461
18165,98460
18147,98459
14975,98458
12875,98457
12123,98456
11683,98455
10388,98454
3973,98453
1742,98452
1712,98451
1036,98450
705,98449
96383,98448
88936,98447
83301,98446
65549,98445
57551,98444
41846,98443
40899,98442
33041,98441
32939,98440
72156,98439
57185,98438
27545,98437
27295,98436
96433,98435
95513,98434
80286,98433
71370,98432
47732,98431
33000,98430
17395,98429
90693,98428
41118,98427
33586,98426
15450,98425
81989,98424
11924,98423
14487,98422
13874,98421
10777,98420
92005,98419
82497,98418
75901,98417
64517,98416
31156,98415
18910,98414
17199,98413
5707,98412
91942,98411
89687,98410
81335,98409
74589,98408
54730,98407
28270,98406
21943,98405
15994,98404
8670,98403
4877,98402
95048,98401
91098,98400
89111,98399
85954,98398
78549,98397
78151,98396
77146,98395
75533,98394
72230,98393
71600,98392
65808,98391
65523,98390
56648,98389
46733,98388
45904,98387
37802,98386
35733,98385
30783,98384
29992,98383
28505,98382
16062,98381
9422,98380
2977,98379
1230,98378
87514,98377
79582,98376
70744,98375
67665,98374
57199,98373
52721,98372
42823,98371
41750,98370
39390,98369
24297,98368
19188,98367
11583,98366
9626,98365
591,98364
97155,98363
87288,98362
75535,98361
97789,98360
69908,98359
57268,98358
56457,98357
41141,98356
31453,98355
22810,98354
44305,98353
10526,98352
68496,98351
9681,98350
94550,98349
89371,98348
89014,98347
85214,98346
78196,98345
72166,98344
70062,98343
62243,98342
59957,98341
56400,98340
39044,98339
37381,98338
36401,98337
30076,98336
12105,98335
8414,98334
98193,98333
57810,98332
54799,98331
52642,98330
35418,98329
13384,98328
11160,98327
847,98326
85274,98325
56274,98324
43401,98323
37460,98322
85548,98321
27823,98320
90095,98319
24920,98318
24241,98317
20896,98316
20708,98315
15620,98314
79228,98313
6022,98312
96406,98311
91623,98310
91364,98309
87995,98308
86815,98307
86773,98306
86561,98305
83924,98304
81933,98303
75354,98302
74079,98301
68499,98300
62918,98299
42390,98298
30837,98297
19881,98296
17860,98295
7580,98294
7072,98293
1388,98292
513,98291
80122,98290
56222,98289
44172,98288
95867,98287
87688,98286
41369,98285
82779,98284
37655,98283
87755,98282
80054,98281
69667,98280
36477,98279
14800,98278
97976,98277
93743,98276
87119,98275
85498,98274
69348,98273
64080,98272
56615,98271
56090,98270
51393,98269
48790,98268
40869,98267
38489,98266
37543,98265
31117,98264
24446,98263
23448,98262
19961,98261
19896,98260
10079,98259
94115,98258
93309,98257
84211,98256
71026,98255
70228,98254
48359,98253
46813,98252
45816,98251
44872,98250
41062,98249
33055,98248
32142,98247
22664,98246
6762,98245
71119,98244
69988,98243
69524,98242
49234,98241
34625,98240
30764,98239
25204,98238
24882,98237
4749,98236
94522,98235
82139,98234
76121,98233
72779,98232
67793,98231
57721,98230
57417,98229
54765,98228
50652,98227
46174,98226
43366,98225
30976,98224
15605,98223
4473,98222
83428,98221
57286,98220
55640,98219
36226,98218
26871,98217
4766,98216
2269,98215
90961,98214
85137,98213
57578,98212
49757,98211
28483,98210
22539,98209
22181,98208
17606,98207
15505,98206
9734,98205
1188,98204
76460,98203
36709,98202
26496,98201
93062,98200
58298,98199
24903,98198
89327,98197
68964,98196
52061,98195
34574,98194
23669,98193
82700,98192
69110,98191
63160,98190
58723,98189
49608,98188
49367,98187
49025,98186
40279,98185
34988,98184
13959,98183
9025,98182
8216,98181
97151,98180
87774,98179
83528,98178
83230,98177
80094,98176
75258,98175
67990,98174
66462,98173
54874,98172
53799,98171
49858,98170
46910,98169
41660,98168
37053,98167
36951,98166
27307,98165
15827,98164
3571,98163
3052,98162
99904,98161
95242,98160
93111,98159
90400,98158
88634,98157
88350,98156
83082,98155
81271,98154
76401,98153
73688,98152
73511,98151
72689,98150
70935,98149
70868,98148
68167,98147
62348,98146
60003,98145
58701,98144
58097,98143
54410,98142
49831,98141
45383,98140
44745,98139
42246,98138
39830,98137
37834,98136
36576,98135
35746,98134
34567,98133
33745,98132
33710,98131
33708,98130
29888,98129
28021,98128
27209,98127
26707,98126
24717,98125
23463,98124
23124,98123
22850,98122
18471,98121
18327,98120
14251,98119
13886,98118
10366,98117
8507,98116
7797,98115
7494,98114
4986,98113
4531,98112
2437,98111
1229,98110
1100,98109
99345,98108
94953,98107
91500,98106
79204,98105
76410,98104
72516,98103
56595,98102
49642,98101
44426,98100
38117,98099
37634,98098
37235,98097
31301,98096
25749,98095
21045,98094
16590,98093
14000,98092
2001,98091
1094,98090
93561,98089
75608,98088
27460,98087
85737,98086
55746,98085
44725,98084
34140,98083
26357,98082
49607,98081
25263,98080
28991,98079
20401,98078
17912,98077
14731,98076
24431,98075
13240,98074
99821,98073
94381,98072
91851,98071
90867,98070
82396,98069
80546,98068
80125,98067
78061,98066
66301,98065
64181,98064
61260,98063
59254,98062
47060,98061
46857,98060
44972,98059
38382,98058
30245,98057
20314,98056
12650,98055
97381,98054
89407,98053
81936,98052
74755,98051
73797,98050
71522,98049
51180,98048
50551,98047
24096,98046
11767,98045
97862,98044
83467,98043
49347,98042
49183,98041
41945,98040
40071,98039
34123,98038
28738,98037
12056,98036
10707,98035
9203,98034
78728,98033
7055,98032
96890,98031
94290,98030
94113,98029
20258,98028
13388,98027
11439,98026
10843,98025
6710,98024
73553,98023
16666,98022
6095,98021
99038,98020
98356,98019
96510,98018
94521,98017
91047,98016
88691,98015
86963,98014
72665,98013
71379,98012
65628,98011
61344,98010
57361,98009
56242,98008
55515,98007
50072,98006
47442,98005
42063,98004
40075,98003
39597,98002
36547,98001
34803,98000
33610,97999
31279,97998
22480,97997
19187,97996
18009,97995
12781,97994
1852,97993
98778,97992
96011,97991
94049,97990
91430,97989
91100,97988
90415,97987
83350,97986
80288,97985
76515,97984
72468,97983
68235,97982
67526,97981
62082,97980
61990,97979
60439,97978
57126,97977
57105,97976
53108,97975
42923,97974
37517,97973
36762,97972
32022,97971
26265,97970
23000,97969
17051,97968
14675,97967
13885,97966
9190,97965
6810,97964
5640,97963
1675,97962
96036,97961
95135,97960
94478,97959
93969,97958
93664,97957
92701,97956
92160,97955
84984,97954
81590,97953
80515,97952
80273,97951
76085,97950
75153,97949
74339,97948
73036,97947
70624,97946
67958,97945
66048,97944
63751,97943
61728,97942
52037,97941
50924,97940
48137,97939
44162,97938
42026,97937
39811,97936
39665,97935
38188,97934
36780,97933
35259,97932
34258,97931
33156,97930
32567,97929
32179,97928
32005,97927
31594,97926
31455,97925
30843,97924
27934,97923
24474,97922
23576,97921
21212,97920
20286,97919
18350,97918
14404,97917
11867,97916
11013,97915
10191,97914
8167,97913
7550,97912
6706,97911
5873,97910
5665,97909
3325,97908
1619,97907
1575,97906
99287,97905
97614,97904
97018,97903
87840,97902
80686,97901
73396,97900
65718,97899
65390,97898
61277,97897
61159,97896
60364,97895
57760,97894
57660,97893
55946,97892
49900,97891
47775,97890
32950,97889
29760,97888
21548,97887
19925,97886
1104,97885
77707,97884
58435,97883
57704,97882
79291,97881
67093,97880
56603,97879
43654,97878
56321,97877
37603,97876
97424,97875
88440,97874
88100,97873
75597,97872
62934,97871
56832,97870
56441,97869
52658,97868
48731,97867
41301,97866
38035,97865
35763,97864
29325,97863
27931,97862
70125,97861
24623,97860
46195,97859
35641,97858
18122,97857
64076,97856
47933,97855
36775,97854
10223,97853
97191,97852
92152,97851
89991,97850
89640,97849
83965,97848
72092,97847
59083,97846
57774,97845
52955,97844
52909,97843
32430,97842
31728,97841
30918,97840
25399,97839
19141,97838
16411,97837
14437,97836
8449,97835
6329,97834
2768,97833
36815,97832
1279,97831
96620,97830
96107,97829
90949,97828
89924,97827
89332,97826
85646,97825
83797,97824
80731,97823
77867,97822
67622,97821
67387,97820
66908,97819
50003,97818
49276,97817
45562,97816
37956,97815
33533,97814
33455,97813
26718,97812
26063,97811
22614,97810
12345,97809
10821,97808
7577,97807
687,97806
82778,97805
59075,97804
28894,97803
20910,97802
227,97801
82648,97800
49722,97799
90300,97798
41578,97797
37071,97796
94343,97795
90947,97794
88876,97793
31613,97792
30108,97791
20126,97790
13367,97789
72220,97788
61524,97787
52961,97786
26747,97785
10958,97784
9423,97783
98919,97782
91985,97781
89363,97780
75915,97779
65096,97778
60625,97777
55830,97776
51785,97775
50790,97774
38113,97773
32846,97772
21677,97771
20532,97770
20409,97769
18803,97768
12500,97767
11187,97766
9412,97765
8561,97764
95455,97763
91977,97762
85182,97761
74368,97760
54227,97759
33475,97758
8432,97757
97182,97756
92637,97755
89966,97754
83183,97753
80438,97752
77795,97751
75557,97750
64477,97749
61370,97748
58806,97747
52165,97746
46272,97745
43228,97744
36574,97743
36081,97742
33340,97741
25220,97740
24066,97739
16688,97738
14862,97737
10470,97736
9391,97735
8037,97734
87484,97733
87332,97732
23796,97731
14041,97730
6826,97729
96318,97728
73953,97727
67032,97726
65741,97725
64151,97724
63541,97723
54436,97722
50737,97721
50312,97720
49191,97719
43781,97718
41744,97717
24768,97716
20321,97715
12553,97714
11467,97713
2203,97712
93890,97711
92787,97710
90630,97709
90438,97708
88377,97707
88059,97706
85532,97705
83786,97704
83632,97703
77594,97702
77326,97701
76154,97700
73016,97699
71658,97698
68355,97697
63381,97696
63078,97695
62500,97694
62191,97693
60834,97692
60762,97691
58952,97690
57571,97689
55882,97688
54693,97687
52794,97686
50028,97685
47392,97684
46264,97683
41366,97682
38833,97681
37215,97680
35422,97679
30444,97678
30061,97677
29980,97676
29431,97675
28136,97674
26877,97673
26022,97672
26020,97671
24944,97670
21154,97669
20765,97668
20716,97667
20282,97666
17314,97665
